u,v,weight
10009,27777,3.0
10009,27783,2.0
10009,27788,5.0
10009,27803,2.0
10009,27835,2.0
10009,27866,2.0
10009,27990,1.0
10009,28337,1.0
10009,28338,4.0
10009,28502,2.0
10009,28555,1.0
10009,28566,2.0
10009,28630,3.0
10009,28638,4.0
10009,28768,1.0
10009,28882,2.0
10009,28982,5.0
10009,29048,1.0
10009,29221,3.0
10009,29337,2.0
10009,29349,5.0
10009,29385,4.0
10009,29399,5.0
10009,29473,1.0
10009,29544,1.0
10009,29554,5.0
10009,29599,2.0
10009,29629,2.0
10009,29860,2.0
10009,29965,1.0
10009,30000,3.0
10009,30034,1.0
10009,30145,8.0
10009,30176,2.0
10009,30323,2.0
10009,30348,2.0
10009,30724,3.0
10009,30810,5.0
10009,30814,1.0
10009,30896,9.0
10009,30997,1.0
10009,31065,1.0
10009,31087,1.0
10009,31492,3.0
10009,31497,1.0
10009,31527,1.0
10009,31714,3.0
10009,31722,4.0
10009,31798,8.0
10009,31848,2.0
10009,31913,1.0
10009,31977,4.0
10009,32003,1.0
10009,32287,1.0
10009,32307,1.0
10009,32345,3.0
10009,32445,1.0
10009,32488,1.0
10009,32496,1.0
10009,32528,2.0
10009,32535,5.0
10009,32551,2.0
10009,32586,1.0
10009,32671,1.0
10009,32725,3.0
10009,32776,1.0
10009,32800,2.0
10009,32821,2.0
10009,32871,2.0
10009,32893,7.0000000000000036
10009,33013,8.0
10009,33080,2.0
10009,33091,4.0
10009,33110,2.0
10009,33133,1.0
10009,33183,1.0
10009,33216,6.000000000000003
10009,33326,8.0
10009,33394,1.0
10009,33446,3.0
10009,33462,3.0
10009,33483,6.000000000000003
10009,33628,4.0
10009,33655,1.0
10009,33711,8.0
10009,33715,1.0
10009,33740,4.0
10009,33765,1.0
10009,33766,4.0
10009,33800,2.0
10009,33857,8.0
10009,33907,3.0
10009,33918,4.0
10009,33930,4.0
10009,33942,5.0
10009,33946,1.0
10009,34045,5.0
10009,34057,5.0
10009,34059,1.0
10009,34062,2.0
10009,34079,7.0000000000000036
10009,34119,1.0
10009,34171,7.0000000000000036
10009,34189,7.0000000000000036
10009,34201,5.0
10009,34234,3.0
10009,34272,2.0
10009,34296,3.0
10009,34297,7.0000000000000036
10009,34300,2.0
10009,34329,6.000000000000003
10009,34356,4.0
10009,34369,2.0
10009,34375,5.0
10009,34404,3.0
10009,34419,3.0
10009,34447,10.0
10009,34458,2.0
10009,34463,1.0
10009,34479,7.0000000000000036
10009,34515,5.0
10009,34606,3.0
10009,34626,3.0
10009,34658,4.0
10009,34663,2.0
10009,34718,3.0
10009,34739,2.0
10009,34741,3.0
10009,34759,1.0
10009,34849,6.000000000000003
10009,34862,7.0000000000000036
10009,34867,4.0
10009,34898,4.0
10009,34926,6.000000000000003
10009,34933,2.0
10009,34938,1.0
10009,34957,5.0
10009,34965,3.0
10009,34977,3.0
10009,35001,3.0
10009,35017,3.0
10009,35079,1.0
10009,35100,1.0
10009,35113,5.0
10009,35152,3.0
10009,35161,7.0000000000000036
10009,35173,5.0
10009,35219,1.0
10009,35234,1.0
10009,35235,6.000000000000003
10009,35260,3.0
10009,35290,6.000000000000003
10009,35296,6.000000000000003
10009,35301,4.0
10009,35306,1.0
10009,35390,5.0
10009,35392,5.0
10009,35405,4.0
10009,35416,6.000000000000003
10009,35428,8.0
10009,35447,1.0
10009,35498,3.0
10009,35512,5.0
10009,35551,1.0
10009,35569,1.0
10009,35572,9.0
10009,35602,4.0
10009,35628,3.0
10009,35665,5.0
10009,35678,5.0
10009,35683,1.0
10009,35708,2.0
10009,35712,3.0
10009,35724,4.0
10009,35734,4.0
10009,35770,4.0
10009,35774,5.0
10009,35777,3.0
10009,35806,1.0
10009,35836,3.0
10009,35837,1.0
10009,35840,2.0
10009,35841,4.0
10009,35845,1.0
10009,35848,3.0
10009,35882,4.0
10009,35885,1.0
10009,35888,4.0
10009,35890,4.0
10009,35897,4.0
10009,35910,1.0
10009,35928,9.0
10009,35934,4.0
10009,35957,5.0
10009,35990,6.000000000000003
10009,36126,4.0
10009,36139,4.0
10009,36145,1.0
10009,36158,3.0
10009,36177,3.0
10009,36208,9.0
10009,36217,2.0
10009,36222,1.0
10009,36252,3.0
10009,36254,2.0
10009,36275,4.0
10009,36305,2.0
10009,36312,1.0
10009,36346,3.0
10009,36369,2.0
10009,36398,2.0
10009,36410,4.0
10009,36446,1.0
10009,36452,3.0
10009,36457,2.0
10009,36465,5.0
10009,36474,4.0
10009,36484,2.0
10009,36533,1.0
10009,36540,3.0
10009,36626,2.0
10009,36646,2.0
10009,36660,1.0
10009,36682,2.0
10009,36684,5.0
10009,36695,8.0
10009,36799,13.000000000000004
10009,36814,3.0
10009,36858,8.0
10009,36881,2.0
10009,36911,1.0
10009,36954,4.0
10009,36974,7.0000000000000036
10009,36990,5.0
10009,36994,1.0
10009,37000,2.0
10009,37012,7.0000000000000036
10009,37019,4.0
10009,37036,1.0
10009,37037,6.000000000000003
10009,37044,3.0
10009,37049,1.0
10009,37063,3.0
10009,37084,5.0
10009,37088,4.0
10009,37095,3.0
